11,,,
30,,,
11,,,
18,,,
30,,,
11,,,
12,,,
11,,,
12,,,
13,,,
11,,,
18,,,
43,,,
11,,,
6,,,
9,,,
11,,,
6,,,
11,,,
11,,,
6,,,
18,,,
6,,,
30,,,
11,,,
11,,,
11,,,
43,,,
11,,,
33,,,
43,,,
41,,,
11,,,
11,,,
11,,,
11,,,
43,,,
11,,,
10,,,
43,,,
11,,,
6,,,
11,,,
11,,,
11,,,
41,,,
11,,,
11,,,
11,,,
11,,,
11,,,
4,,,
11,,,
43,,,
43,,,
11,,,
11,,,
11,,,
9,,,
11,,,
26,,,
11,,,
11,,,
11,,,
11,,,
43,,,
11,,,
6,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
12,,,
41,,,
6,,,
6,,,
11,,,
29,,,
6,,,
11,,,
11,,,
43,,,
11,,,
27,,,
11,,,
29,,,
43,,,
12,,,
0,,,
11,,,
3,,,
11,,,
43,,,
11,,,
11,,,
24,,,
11,,,
11,,,
11,,,
43,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
43,,,
43,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
18,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
6,,,
11,,,
11,,,
11,,,
11,,,
6,,,
43,,,
6,,,
6,,,
11,,,
11,,,
11,,,
11,,,
13,,,
11,,,
18,,,
11,,,
11,,,
11,,,
43,,,
11,,,
11,,,
13,,,
43,,,
6,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
42,,,
11,,,
11,,,
7,,,
11,,,
11,,,
11,,,
43,,,
11,,,
11,,,
43,,,
11,,,
11,,,
43,,,
11,,,
11,,,
11,,,
43,,,
11,,,
43,,,
11,,,
11,,,
11,,,
11,,,
29,,,
11,,,
11,,,
11,,,
6,,,
11,,,
11,,,
11,,,
11,,,
11,,,
43,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
21,,,
11,,,
11,,,
11,,,
18,,,
11,,,
11,,,
11,,,
43,,,
11,,,
18,,,
18,,,
6,,,
29,,,
43,,,
11,,,
6,,,
12,,,
11,,,
5,,,
11,,,
11,,,
11,,,
43,,,
11,,,
11,,,
11,,,
6,,,
12,,,
8,,,
43,,,
41,,,
11,,,
11,,,
11,,,
11,,,
43,,,
43,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
9,,,
11,,,
11,,,
11,,,
0,,,
11,,,
11,,,
11,,,
11,,,
4,,,
6,,,
43,,,
11,,,
11,,,
15,,,
6,,,
11,,,
11,,,
43,,,
11,,,
26,,,
11,,,
11,,,
43,,,
11,,,
12,,,
27,,,
4,,,
11,,,
11,,,
4,,,
11,,,
11,,,
11,,,
11,,,
11,,,
43,,,
43,,,
11,,,
13,,,
10,,,
11,,,
11,,,
4,,,
11,,,
11,,,
13,,,
11,,,
13,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
36,,,
0,,,
11,,,
30,,,
11,,,
11,,,
11,,,
6,,,
43,,,
11,,,
11,,,
6,,,
43,,,
11,,,
6,,,
11,,,
11,,,
11,,,
11,,,
43,,,
11,,,
11,,,
11,,,
43,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
10,,,
11,,,
6,,,
11,,,
11,,,
11,,,
43,,,
43,,,
11,,,
4,,,
43,,,
11,,,
11,,,
11,,,
11,,,
11,,,
10,,,
29,,,
11,,,
32,,,
43,,,
11,,,
6,,,
11,,,
11,,,
27,,,
43,,,
11,,,
11,,,
43,,,
43,,,
11,,,
11,,,
11,,,
11,,,
6,,,
11,,,
11,,,
11,,,
6,,,
11,,,
15,,,
11,,,
11,,,
11,,,
11,,,
11,,,
33,,,
11,,,
42,,,
11,,,
11,,,
27,,,
25,,,
11,,,
11,,,
43,,,
11,,,
11,,,
43,,,
4,,,
11,,,
43,,,
41,,,
14,,,
37,,,
11,,,
42,,,
41,,,
29,,,
41,,,
42,,,
29,,,
42,,,
43,,,
4,,,
41,,,
11,,,
11,,,
41,,,
6,,,
41,,,
11,,,
41,,,
4,,,
43,,,
27,,,
41,,,
13,,,
43,,,
0,,,
6,,,
42,,,
11,,,
11,,,
11,,,
31,,,
43,,,
13,,,
11,,,
11,,,
43,,,
6,,,
11,,,
41,,,
11,,,
42,,,
11,,,
11,,,
11,,,
11,,,
0,,,
6,,,
20,,,
11,,,
11,,,
11,,,
11,,,
11,,,
4,,,
11,,,
0,,,
31,,,
11,,,
11,,,
10,,,
11,,,
11,,,
20,,,
31,,,
11,,,
31,,,
19,,,
19,,,
43,,,
22,,,
11,,,
11,,,
18,,,
11,,,
9,,,
41,,,
11,,,
11,,,
43,,,
18,,,
43,,,
11,,,
11,,,
0,,,
11,,,
11,,,
25,,,
6,,,
6,,,
29,,,
11,,,
43,,,
13,,,
4,,,
18,,,
4,,,
42,,,
42,,,
18,,,
18,,,
18,,,
11,,,
18,,,
4,,,
3,,,
42,,,
6,,,
6,,,
29,,,
11,,,
11,,,
11,,,
11,,,
11,,,
9,,,
11,,,
43,,,
41,,,
9,,,
11,,,
18,,,
11,,,
11,,,
43,,,
18,,,
43,,,
41,,,
41,,,
43,,,
43,,,
41,,,
10,,,
43,,,
11,,,
43,,,
11,,,
11,,,
11,,,
11,,,
10,,,
11,,,
11,,,
10,,,
11,,,
11,,,
43,,,
11,,,
43,,,
7,,,
43,,,
11,,,
10,,,
43,,,
11,,,
11,,,
11,,,
11,,,
11,,,
41,,,
11,,,
41,,,
13,,,
24,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
25,,,
11,,,
0,,,
11,,,
11,,,
11,,,
30,,,
11,,,
11,,,
11,,,
43,,,
30,,,
11,,,
11,,,
43,,,
11,,,
43,,,
11,,,
27,,,
11,,,
11,,,
43,,,
11,,,
11,,,
11,,,
30,,,
42,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
43,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
12,,,
11,,,
41,,,
11,,,
41,,,
42,,,
43,,,
10,,,
11,,,
11,,,
11,,,
11,,,
10,,,
42,,,
11,,,
43,,,
42,,,
11,,,
11,,,
11,,,
43,,,
11,,,
11,,,
11,,,
11,,,
42,,,
11,,,
11,,,
42,,,
11,,,
11,,,
11,,,
3,,,
11,,,
17,,,
12,,,
11,,,
43,,,
11,,,
30,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
24,,,
11,,,
4,,,
11,,,
11,,,
43,,,
0,,,
11,,,
43,,,
43,,,
11,,,
11,,,
11,,,
43,,,
11,,,
11,,,
11,,,
11,,,
6,,,
11,,,
11,,,
9,,,
12,,,
11,,,
11,,,
41,,,
13,,,
11,,,
11,,,
12,,,
11,,,
11,,,
11,,,
2,,,
12,,,
13,,,
5,,,
27,,,
11,,,
6,,,
10,,,
41,,,
4,,,
11,,,
11,,,
7,,,
11,,,
11,,,
13,,,
6,,,
11,,,
8,,,
11,,,
11,,,
43,,,
43,,,
11,,,
3,,,
43,,,
11,,,
11,,,
11,,,
43,,,
11,,,
30,,,
11,,,
11,,,
11,,,
6,,,
43,,,
11,,,
11,,,
11,,,
13,,,
10,,,
11,,,
11,,,
11,,,
11,,,
6,,,
11,,,
11,,,
11,,,
11,,,
11,,,
8,,,
11,,,
43,,,
18,,,
11,,,
42,,,
43,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
0,,,
11,,,
11,,,
6,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
10,,,
11,,,
6,,,
11,,,
6,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
11,,,
13,,,
11,,,
12,,,
1,,,
11,,,
11,,,
11,,,
43,,,
43,,,
41,,,
4,,,
41,,,
30,,,
41,,,
30,,,
31,,,
41,,,
43,,,
41,,,
43,,,
43,,,
43,,,
30,,,
30,,,
43,,,
4,,,
30,,,
17,,,
13,,,
31,,,
43,,,
41,,,
30,,,
30,,,
43,,,
13,,,
41,,,
13,,,
31,,,
6,,,
41,,,
42,,,
13,,,
31,,,
41,,,
30,,,
13,,,
43,,,
3,,,
13,,,
41,,,
13,,,
30,,,
30,,,
41,,,
41,,,
30,,,
31,,,
32,,,
6,,,
6,,,
41,,,
43,,,
4,,,
38,,,
41,,,
41,,,
12,,,
4,,,
13,,,
41,,,
30,,,
30,,,
41,,,
29,,,
30,,,
4,,,
30,,,
39,,,
41,,,
43,,,
13,,,
17,,,
5,,,
30,,,
20,,,
43,,,
41,,,
41,,,
4,,,
38,,,
41,,,
3,,,
13,,,
41,,,
41,,,
41,,,
27,,,
18,,,
31,,,
41,,,
41,,,
31,,,
30,,,
30,,,
6,,,
41,,,
31,,,
31,,,
31,,,
41,,,
13,,,
4,,,
12,,,
13,,,
30,,,
13,,,
17,,,
41,,,
41,,,
13,,,
29,,,
41,,,
41,,,
30,,,
43,,,
41,,,
31,,,
31,,,
41,,,
41,,,
12,,,
41,,,
41,,,
43,,,
31,,,
41,,,
30,,,
31,,,
13,,,
41,,,
41,,,
41,,,
30,,,
41,,,
1,,,
31,,,
41,,,
12,,,
43,,,
31,,,
43,,,
42,,,
12,,,
32,,,
41,,,
43,,,
32,,,
41,,,
31,,,
43,,,
41,,,
13,,,
41,,,
31,,,
6,,,
41,,,
41,,,
13,,,
41,,,
31,,,
41,,,
15,,,
41,,,
41,,,
30,,,
41,,,
4,,,
12,,,
26,,,
28,,,
13,,,
13,,,
27,,,
18,,,
18,,,
41,,,
30,,,
41,,,
33,,,
12,,,
18,,,
31,,,
41,,,
43,,,
30,,,
13,,,
31,,,
20,,,
32,,,
25,,,
30,,,
4,,,
41,,,
18,,,
13,,,
13,,,
13,,,
42,,,
18,,,
41,,,
41,,,
13,,,
13,,,
38,,,
28,,,
42,,,
24,,,
4,,,
30,,,
11,,,
41,,,
17,,,
18,,,
43,,,
41,,,
34,,,
30,,,
43,,,
31,,,
13,,,
31,,,
31,,,
13,,,
30,,,
41,,,
43,,,
30,,,
13,,,
43,,,
29,,,
43,,,
13,,,
13,,,
13,,,
30,,,
13,,,
5,,,
30,,,
17,,,
9,,,
30,,,
31,,,
13,,,
13,,,
6,,,
13,,,
13,,,
6,,,
13,,,
41,,,
30,,,
30,,,
41,,,
41,,,
4,,,
41,,,
31,,,
30,,,
41,,,
12,,,
13,,,
18,,,
42,,,
24,,,
33,,,
41,,,
32,,,
43,,,
41,,,
41,,,
25,,,
43,,,
43,,,
41,,,
3,,,
41,,,
4,,,
41,,,
41,,,
13,,,
18,,,
11,,,
43,,,
13,,,
31,,,
13,,,
30,,,
41,,,
4,,,
41,,,
30,,,
41,,,
41,,,
17,,,
13,,,
43,,,
30,,,
13,,,
30,,,
41,,,
13,,,
31,,,
43,,,
31,,,
17,,,
42,,,
31,,,
13,,,
12,,,
13,,,
17,,,
13,,,
10,,,
10,,,
43,,,
41,,,
6,,,
30,,,
43,,,
29,,,
10,,,
29,,,
43,,,
13,,,
4,,,
41,,,
30,,,
31,,,
4,,,
43,,,
13,,,
28,,,
13,,,
5,,,
13,,,
31,,,
43,,,
4,,,
13,,,
13,,,
31,,,
13,,,
41,,,
18,,,
30,,,
13,,,
3,,,
13,,,
3,,,
33,,,
41,,,
31,,,
13,,,
13,,,
31,,,
33,,,
31,,,
30,,,
43,,,
31,,,
13,,,
13,,,
10,,,
30,,,
12,,,
8,,,
30,,,
43,,,
13,,,
12,,,
43,,,
31,,,
30,,,
30,,,
6,,,
13,,,
33,,,
13,,,
2,,,
13,,,
43,,,
4,,,
12,,,
13,,,
31,,,
30,,,
43,,,
13,,,
12,,,
41,,,
12,,,
41,,,
18,,,
13,,,
43,,,
31,,,
32,,,
31,,,
41,,,
31,,,
12,,,
31,,,
41,,,
41,,,
32,,,
31,,,
31,,,
31,,,
31,,,
2,,,
13,,,
31,,,
13,,,
13,,,
31,,,
30,,,
30,,,
43,,,
13,,,
30,,,
10,,,
31,,,
43,,,
31,,,
41,,,
13,,,
41,,,
13,,,
13,,,
13,,,
30,,,
13,,,
13,,,
4,,,
13,,,
30,,,
13,,,
27,,,
43,,,
13,,,
12,,,
6,,,
43,,,
30,,,
31,,,
43,,,
13,,,
30,,,
13,,,
31,,,
41,,,
15,,,
13,,,
43,,,
43,,,
13,,,
30,,,
31,,,
17,,,
18,,,
30,,,
13,,,
13,,,
13,,,
30,,,
41,,,
43,,,
13,,,
43,,,
4,,,
30,,,
31,,,
13,,,
13,,,
30,,,
13,,,
43,,,
30,,,
11,,,
13,,,
13,,,
27,,,
13,,,
13,,,
13,,,
43,,,
30,,,
31,,,
30,,,
31,,,
5,,,
31,,,
31,,,
13,,,
31,,,
31,,,
31,,,
43,,,
43,,,
18,,,
13,,,
20,,,
43,,,
13,,,
13,,,
6,,,
31,,,
30,,,
41,,,
13,,,
13,,,
27,,,
13,,,
13,,,
27,,,
30,,,
30,,,
43,,,
30,,,
30,,,
41,,,
3,,,
2,,,
43,,,
13,,,
41,,,
30,,,
13,,,
13,,,
13,,,
3,,,
13,,,
13,,,
13,,,
20,,,
41,,,
13,,,
13,,,
13,,,
13,,,
31,,,
43,,,
41,,,
43,,,
31,,,
41,,,
41,,,
30,,,
31,,,
30,,,
30,,,
43,,,
43,,,
31,,,
30,,,
27,,,
13,,,
18,,,
43,,,
31,,,
43,,,
43,,,
31,,,
13,,,
36,,,
13,,,
41,,,
13,,,
31,,,
26,,,
31,,,
13,,,
13,,,
11,,,
2,,,
13,,,
11,,,
28,,,
13,,,
13,,,
30,,,
13,,,
13,,,
27,,,
30,,,
18,,,
1,,,
17,,,
13,,,
17,,,
27,,,
27,,,
13,,,
41,,,
4,,,
36,,,
41,,,
41,,,
25,,,
5,,,
13,,,
42,,,
31,,,
9,,,
41,,,
31,,,
32,,,
41,,,
31,,,
13,,,
13,,,
13,,,
13,,,
12,,,
13,,,
13,,,
13,,,
11,,,
13,,,
13,,,
13,,,
13,,,
34,,,
31,,,
31,,,
13,,,
30,,,
31,,,
31,,,
6,,,
31,,,
13,,,
11,,,
25,,,
13,,,
13,,,
4,,,
41,,,
31,,,
38,,,
13,,,
13,,,
13,,,
13,,,
41,,,
26,,,
26,,,
13,,,
31,,,
41,,,
3,,,
8,,,
30,,,
11,,,
31,,,
31,,,
13,,,
12,,,
13,,,
27,,,
13,,,
4,,,
4,,,
30,,,
13,,,
13,,,
13,,,
13,,,
13,,,
13,,,
13,,,
30,,,
43,,,
13,,,
13,,,
13,,,
31,,,
12,,,
43,,,
18,,,
31,,,
41,,,
6,,,
31,,,
3,,,
13,,,
31,,,
31,,,
30,,,
13,,,
31,,,
6,,,
29,,,
31,,,
13,,,
13,,,
43,,,
13,,,
43,,,
43,,,
32,,,
18,,,
4,,,
43,,,
12,,,
13,,,
30,,,
31,,,
14,,,
15,,,
7,,,
7,,,
13,,,
12,,,
13,,,
27,,,
6,,,
31,,,
11,,,
38,,,
41,,,
24,,,
43,,,
11,,,
41,,,
13,,,
29,,,
31,,,
38,,,
41,,,
13,,,
13,,,
4,,,
21,,,
31,,,
41,,,
43,,,
32,,,
27,,,
43,,,
43,,,
43,,,
30,,,
31,,,
41,,,
20,,,
6,,,
43,,,
3,,,
41,,,
43,,,
13,,,
29,,,
4,,,
18,,,
41,,,
13,,,
13,,,
13,,,
43,,,
13,,,
13,,,
41,,,
31,,,
13,,,
30,,,
13,,,
12,,,
13,,,
13,,,
13,,,
32,,,
30,,,
13,,,
30,,,
41,,,
13,,,
3,,,
43,,,
30,,,
4,,,
20,,,
12,,,
38,,,
30,,,
41,,,
43,,,
42,,,
12,,,
30,,,
30,,,
43,,,
12,,,
41,,,
13,,,
13,,,
12,,,
3,,,
13,,,
12,,,
13,,,
13,,,
13,,,
13,,,
30,,,
43,,,
13,,,
30,,,
13,,,
31,,,
31,,,
13,,,
30,,,
30,,,
41,,,
41,,,
13,,,
13,,,
43,,,
43,,,
41,,,
13,,,
13,,,
13,,,
13,,,
30,,,
13,,,
41,,,
31,,,
30,,,
13,,,
41,,,
25,,,
27,,,
41,,,
18,,,
13,,,
30,,,
3,,,
41,,,
41,,,
13,,,
13,,,
13,,,
18,,,
18,,,
6,,,
13,,,
13,,,
13,,,
13,,,
13,,,
13,,,
13,,,
13,,,
13,,,
13,,,
13,,,
31,,,
13,,,
43,,,
30,,,
13,,,
13,,,
13,,,
43,,,
13,,,
31,,,
13,,,
27,,,
13,,,
13,,,
33,,,
13,,,
31,,,
13,,,
41,,,
42,,,
30,,,
43,,,
13,,,
30,,,
4,,,
43,,,
13,,,
41,,,
29,,,
13,,,
43,,,
12,,,
13,,,
13,,,
30,,,
13,,,
43,,,
31,,,
43,,,
41,,,
30,,,
30,,,
12,,,
13,,,
13,,,
30,,,
27,,,
31,,,
43,,,
43,,,
17,,,
30,,,
6,,,
13,,,
29,,,
30,,,
6,,,
4,,,
31,,,
12,,,
6,,,
31,,,
31,,,
6,,,
6,,,
6,,,
13,,,
43,,,
11,,,
13,,,
13,,,
3,,,
6,,,
13,,,
5,,,
13,,,
31,,,
30,,,
31,,,
18,,,
12,,,
30,,,
36,,,
13,,,
17,,,
13,,,
38,,,
13,,,
13,,,
30,,,
42,,,
18,,,
13,,,
43,,,
27,,,
43,,,
5,,,
16,,,
13,,,
31,,,
13,,,
31,,,
31,,,
43,,,
43,,,
12,,,
13,,,
3,,,
30,,,
13,,,
13,,,
30,,,
30,,,
13,,,
13,,,
13,,,
6,,,
18,,,
31,,,
31,,,
20,,,
6,,,
13,,,
4,,,
6,,,
13,,,
31,,,
13,,,
30,,,
41,,,
18,,,
13,,,
43,,,
30,,,
12,,,
30,,,
18,,,
43,,,
31,,,
17,,,
43,,,
31,,,
43,,,
13,,,
13,,,
13,,,
18,,,
43,,,
13,,,
29,,,
30,,,
13,,,
30,,,
30,,,
27,,,
18,,,
13,,,
30,,,
38,,,
43,,,
30,,,
30,,,
18,,,
43,,,
25,,,
30,,,
11,,,
31,,,
38,,,
13,,,
43,,,
13,,,
6,,,
30,,,
30,,,
13,,,
30,,,
20,,,
13,,,
13,,,
41,,,
13,,,
30,,,
31,,,
13,,,
43,,,
13,,,
43,,,
13,,,
2,,,
13,,,
17,,,
13,,,
30,,,
